Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments,Income_Group,Is_Business_Hours,Is_Weekend
342,2023-04-13 04:00:00,4445.0,Investment,3.0,2,Unsatisfactory,High,0,0
798,2023-04-13 05:00:00,621.0,Investment,9.0,10,Unsatisfactory,Low,0,0
512,2023-04-13 06:00:00,2173.0,Loan Payment,5.0,2,Very Satisfied,Medium,0,0
172,2023-04-13 07:00:00,1891.0,Bill Payment,10.0,2,Excellent,Medium,0,0
468,2023-04-13 08:00:00,4179.0,Purchase,8.0,9,Good Service,High,0,0
748,2023-04-13 09:00:00,3873.0,Purchase,3.0,2,Very Satisfied,High,1,0
987,2023-04-13 10:00:00,3718.0,Bill Payment,7.0,8,Unsatisfactory,High,1,0
166,2023-04-13 11:00:00,1719.0,Bill Payment,2.0,2,Very Satisfied,Medium,1,0
699,2023-04-13 12:00:00,1771.0,Loan Payment,6.0,3,Good Service,Medium,1,0
170,2023-04-13 13:00:00,1702.0,Purchase,1.0,3,Excellent,Medium,1,0
564,2023-04-13 14:00:00,1255.0,Investment,9.0,2,Needs Improvement,Low,1,0
512,2023-04-13 15:00:00,135.0,Loan Payment,5.0,2,Very Satisfied,Low,1,0
831,2023-04-13 16:00:00,4762.0,Loan Payment,3.0,4,Good Service,High,1,0
189,2023-04-13 17:00:00,1209.0,Investment,1.0,3,Very Satisfied,Low,0,0
120,2023-04-13 18:00:00,2721.0,Loan Payment,4.0,2,Good Service,Medium,0,0
105,2023-04-13 19:00:00,3456.0,Bill Payment,8.0,4,Good Service,Medium,0,0
674,2023-04-13 20:00:00,1000.0,Investment,7.0,1,Unsatisfactory,Low,0,0
807,2023-04-13 21:00:00,3075.0,Investment,7.0,6,Good Service,Medium,0,0
41,2023-04-13 22:00:00,4964.0,Purchase,3.0,10,Excellent,High,0,0
889,2023-04-13 23:00:00,1531.0,Investment,8.0,3,Very Satisfied,Medium,0,0
876,2023-04-14 00:00:00,4738.0,Loan Payment,1.0,2,Good Service,High,0,0
677,2023-04-14 01:00:00,2508.0,Purchase,9.0,1,Good Service,Medium,0,0
321,2023-04-14 02:00:00,2575.0,Loan Payment,3.0,7,Good Service,Medium,0,0
886,2023-04-14 03:00:00,4800.0,Bill Payment,6.0,10,Good Service,High,0,0
335,2023-04-14 04:00:00,2607.0,Bill Payment,7.0,8,Excellent,Medium,0,0
160,2023-04-14 05:00:00,125.0,Purchase,5.0,6,Unsatisfactory,Low,0,0
264,2023-04-14 06:00:00,1041.0,Purchase,6.0,10,Unsatisfactory,Low,0,0
865,2023-04-14 07:00:00,1251.0,Loan Payment,2.0,7,Needs Improvement,Low,0,0
530,2023-04-14 08:00:00,1752.0,Bill Payment,10.0,10,Good Service,Medium,0,0
685,2023-04-14 09:00:00,3648.0,Purchase,4.0,7,Good Service,Medium,1,0
477,2023-04-14 10:00:00,4409.0,Bill Payment,4.0,7,Very Satisfied,High,1,0
352,2023-04-14 11:00:00,4100.0,Bill Payment,8.0,7,Unsatisfactory,High,1,0
545,2023-04-14 12:00:00,1985.0,Bill Payment,1.0,7,Needs Improvement,Medium,1,0
773,2023-04-14 13:00:00,4193.0,Loan Payment,2.0,7,Good Service,High,1,0
210,2023-04-14 14:00:00,4413.0,Loan Payment,10.0,2,Needs Improvement,High,1,0
496,2023-04-14 15:00:00,4907.0,Bill Payment,5.0,7,Needs Improvement,High,1,0
895,2023-04-14 16:00:00,173.0,Bill Payment,10.0,2,Unsatisfactory,Low,1,0
842,2023-04-14 17:00:00,3320.0,Bill Payment,5.0,10,Needs Improvement,Medium,0,0
382,2023-04-14 18:00:00,3398.0,Investment,10.0,4,Unsatisfactory,Medium,0,0
676,2023-04-14 19:00:00,1005.0,Investment,10.0,3,Unsatisfactory,Low,0,0
481,2023-04-14 20:00:00,1887.0,Loan Payment,7.0,9,Good Service,Medium,0,0
919,2023-04-14 21:00:00,1833.0,Bill Payment,2.0,10,Good Service,Medium,0,0
936,2023-04-14 22:00:00,4916.0,Investment,6.0,6,Unsatisfactory,High,0,0
5,2023-04-14 23:00:00,2305.0,Purchase,8.0,7,Unsatisfactory,Medium,0,0
34,2023-04-15 00:00:00,3274.0,Purchase,3.0,7,Good Service,Medium,0,1
792,2023-04-15 01:00:00,1358.0,Bill Payment,6.0,1,Very Satisfied,Medium,0,1
145,2023-04-15 02:00:00,1813.0,Investment,4.0,10,Excellent,Medium,0,1
351,2023-04-15 03:00:00,2261.0,Purchase,9.0,8,Very Satisfied,Medium,0,1
583,2023-04-15 04:00:00,2910.0,Loan Payment,10.0,3,Very Satisfied,Medium,0,1
465,2023-04-15 05:00:00,1603.0,Purchase,1.0,8,Good Service,Medium,0,1
348,2023-04-15 06:00:00,442.0,Loan Payment,6.0,8,Unsatisfactory,Low,0,1
742,2023-04-15 07:00:00,3827.0,Purchase,3.0,7,Needs Improvement,High,0,1
125,2023-04-15 08:00:00,4927.0,Purchase,2.0,1,Needs Improvement,High,0,1
790,2023-04-15 09:00:00,1080.0,Investment,2.0,4,Unsatisfactory,Low,1,1
271,2023-04-15 10:00:00,4610.0,Purchase,1.0,3,Excellent,High,1,1
357,2023-04-15 11:00:00,124.0,Purchase,10.0,9,Needs Improvement,Low,1,1
527,2023-04-15 12:00:00,1449.0,Loan Payment,9.0,2,Very Satisfied,Medium,1,1
754,2023-04-15 13:00:00,1800.0,Loan Payment,7.0,6,Excellent,Medium,1,1
498,2023-04-15 14:00:00,1004.0,Purchase,8.0,4,Excellent,Low,1,1
153,2023-04-15 15:00:00,4328.0,Bill Payment,5.0,9,Good Service,High,1,1
53,2023-04-15 16:00:00,4741.0,Purchase,6.0,1,Needs Improvement,High,1,1
149,2023-04-15 17:00:00,4777.0,Purchase,5.0,5,Good Service,High,0,1
503,2023-04-15 18:00:00,967.0,Investment,8.0,2,Good Service,Low,0,1
870,2023-04-15 19:00:00,105.0,Purchase,8.0,2,Needs Improvement,Low,0,1
450,2023-04-15 20:00:00,2164.0,Purchase,7.0,10,Very Satisfied,Medium,0,1
219,2023-04-15 21:00:00,641.0,Loan Payment,9.0,3,Good Service,Low,0,1
625,2023-04-15 22:00:00,3694.0,Loan Payment,2.0,8,Good Service,High,0,1
800,2023-04-15 23:00:00,1711.0,Loan Payment,8.0,10,Very Satisfied,Medium,0,1
277,2023-04-16 00:00:00,707.0,Loan Payment,1.0,4,Good Service,Low,0,1
452,2023-04-16 01:00:00,41.0,Purchase,7.0,4,Needs Improvement,Low,0,1
428,2023-04-16 02:00:00,4884.0,Bill Payment,4.0,4,Unsatisfactory,High,0,1
83,2023-04-16 03:00:00,558.0,Investment,6.0,2,Good Service,Low,0,1
962,2023-04-16 04:00:00,2258.0,Investment,7.0,9,Very Satisfied,Medium,0,1
218,2023-04-16 05:00:00,1903.0,Bill Payment,6.0,2,Good Service,Medium,0,1
738,2023-04-16 06:00:00,2844.0,Bill Payment,2.0,10,Good Service,Medium,0,1
782,2023-04-16 07:00:00,1713.0,Investment,7.0,3,Very Satisfied,Medium,0,1
527,2023-04-16 08:00:00,1166.0,Purchase,9.0,2,Very Satisfied,Low,0,1
404,2023-04-16 09:00:00,353.0,Investment,9.0,3,Excellent,Low,1,1
290,2023-04-16 10:00:00,4082.0,Bill Payment,4.0,10,Needs Improvement,High,1,1
420,2023-04-16 11:00:00,3472.0,Purchase,5.0,8,Good Service,Medium,1,1
339,2023-04-16 12:00:00,2258.0,Investment,7.0,3,Very Satisfied,Medium,1,1
777,2023-04-16 13:00:00,954.0,Purchase,9.0,4,Needs Improvement,Low,1,1
711,2023-04-16 14:00:00,3890.0,Purchase,9.0,6,Needs Improvement,High,1,1
670,2023-04-16 15:00:00,2060.0,Bill Payment,5.0,8,Very Satisfied,Medium,1,1
845,2023-04-16 16:00:00,3295.0,Loan Payment,4.0,8,Needs Improvement,Medium,1,1
987,2023-04-16 17:00:00,2865.0,Investment,7.0,8,Unsatisfactory,Medium,0,1
959,2023-04-16 18:00:00,1340.0,Bill Payment,4.0,7,Very Satisfied,Medium,0,1
419,2023-04-16 19:00:00,2013.0,Investment,3.0,6,Unsatisfactory,Medium,0,1
909,2023-04-16 20:00:00,3625.0,Loan Payment,6.0,6,Good Service,Medium,0,1
207,2023-04-16 21:00:00,1797.0,Loan Payment,1.0,1,Good Service,Medium,0,1
686,2023-04-16 22:00:00,2256.0,Loan Payment,5.0,8,Good Service,Medium,0,1
696,2023-04-16 23:00:00,3682.0,Loan Payment,5.0,9,Good Service,Medium,0,1
265,2023-04-17 00:00:00,2165.0,Investment,2.0,6,Needs Improvement,Medium,0,0
983,2023-04-17 01:00:00,3489.0,Purchase,6.0,7,Good Service,Medium,0,0
758,2023-04-17 02:00:00,3030.0,Purchase,10.0,10,Good Service,Medium,0,0
36,2023-04-17 03:00:00,61.0,Loan Payment,9.0,8,Very Satisfied,Low,0,0
373,2023-04-17 04:00:00,2169.0,Loan Payment,6.0,6,Needs Improvement,Medium,0,0
488,2023-04-17 05:00:00,4400.0,Purchase,9.0,9,Good Service,High,0,0
259,2023-04-17 06:00:00,3661.0,Bill Payment,9.0,1,Good Service,Medium,0,0
994,2023-04-17 07:00:00,3925.0,Loan Payment,5.0,2,Needs Improvement,High,0,0
531,2023-04-17 08:00:00,2122.0,Purchase,8.0,7,Needs Improvement,Medium,0,0
924,2023-04-17 09:00:00,2631.0,Bill Payment,7.0,4,Very Satisfied,Medium,1,0
23,2023-04-17 10:00:00,4570.0,Purchase,8.0,6,Good Service,High,1,0
104,2023-04-17 11:00:00,4739.0,Bill Payment,8.0,5,Good Service,High,1,0
241,2023-04-17 12:00:00,1364.0,Investment,2.0,3,Needs Improvement,Medium,1,0
903,2023-04-17 13:00:00,3764.0,Bill Payment,6.0,1,Needs Improvement,High,1,0
873,2023-04-17 14:00:00,219.0,Loan Payment,7.0,1,Unsatisfactory,Low,1,0
716,2023-04-17 15:00:00,247.0,Bill Payment,4.0,7,Needs Improvement,Low,1,0
253,2023-04-17 16:00:00,345.0,Bill Payment,8.0,3,Needs Improvement,Low,1,0
142,2023-04-17 17:00:00,3848.0,Loan Payment,6.0,7,Unsatisfactory,High,0,0
814,2023-04-17 18:00:00,1586.0,Investment,3.0,5,Very Satisfied,Medium,0,0
655,2023-04-17 19:00:00,509.0,Bill Payment,10.0,2,Unsatisfactory,Low,0,0
451,2023-04-17 20:00:00,1574.0,Investment,2.0,9,Very Satisfied,Medium,0,0
783,2023-04-17 21:00:00,800.0,Purchase,10.0,1,Needs Improvement,Low,0,0
307,2023-04-17 22:00:00,3550.0,Purchase,10.0,1,Very Satisfied,Medium,0,0
984,2023-04-17 23:00:00,3132.0,Loan Payment,7.0,10,Unsatisfactory,Medium,0,0
500,2023-04-18 00:00:00,1145.0,Investment,1.0,1,Unsatisfactory,Low,0,0
622,2023-04-18 01:00:00,3954.0,Loan Payment,9.0,10,Very Satisfied,High,0,0
8,2023-04-18 02:00:00,2358.0,Loan Payment,7.0,5,Needs Improvement,Medium,0,0
69,2023-04-18 03:00:00,4334.0,Bill Payment,5.0,1,Excellent,High,0,0
702,2023-04-18 04:00:00,159.0,Purchase,10.0,10,Very Satisfied,Low,0,0
691,2023-04-18 05:00:00,3216.0,Loan Payment,1.0,9,Very Satisfied,Medium,0,0
575,2023-04-18 06:00:00,3538.0,Bill Payment,5.0,1,Needs Improvement,Medium,0,0
68,2023-04-18 07:00:00,1634.0,Bill Payment,4.0,1,Excellent,Medium,0,0
718,2023-04-18 08:00:00,2584.0,Investment,7.0,4,Needs Improvement,Medium,0,0
912,2023-04-18 09:00:00,4438.0,Purchase,6.0,8,Very Satisfied,High,1,0
980,2023-04-18 10:00:00,4279.0,Investment,1.0,1,Good Service,High,1,0
408,2023-04-18 11:00:00,3294.0,Investment,9.0,10,Unsatisfactory,Medium,1,0
518,2023-04-18 12:00:00,2118.0,Loan Payment,2.0,6,Good Service,Medium,1,0
119,2023-04-18 13:00:00,3957.0,Investment,10.0,3,Very Satisfied,High,1,0
825,2023-04-18 14:00:00,4924.0,Loan Payment,5.0,10,Needs Improvement,High,1,0
31,2023-04-18 15:00:00,2273.0,Investment,4.0,8,Needs Improvement,Medium,1,0
518,2023-04-18 16:00:00,1622.0,Bill Payment,2.0,6,Good Service,Medium,1,0
483,2023-04-18 17:00:00,3825.0,Purchase,10.0,5,Needs Improvement,High,0,0
207,2023-04-18 18:00:00,4729.0,Purchase,1.0,1,Good Service,High,0,0
669,2023-04-18 19:00:00,587.0,Purchase,5.0,5,Very Satisfied,Low,0,0
579,2023-04-18 20:00:00,432.0,Bill Payment,3.0,5,Needs Improvement,Low,0,0
971,2023-04-18 21:00:00,2773.0,Bill Payment,6.0,6,Unsatisfactory,Medium,0,0
387,2023-04-18 22:00:00,1239.0,Investment,5.0,3,Good Service,Low,0,0
412,2023-04-18 23:00:00,3186.0,Investment,4.0,9,Excellent,Medium,0,0
842,2023-04-19 00:00:00,763.0,Investment,5.0,10,Needs Improvement,Low,0,0
370,2023-04-19 01:00:00,4852.0,Investment,10.0,1,Very Satisfied,High,0,0
353,2023-04-19 02:00:00,697.0,Purchase,6.0,6,Excellent,Low,0,0
944,2023-04-19 03:00:00,732.0,Investment,3.0,2,Unsatisfactory,Low,0,0
336,2023-04-19 04:00:00,756.0,Bill Payment,5.0,6,Good Service,Low,0,0
891,2023-04-19 05:00:00,4347.0,Bill Payment,3.0,10,Good Service,High,0,0
906,2023-04-19 06:00:00,2722.0,Bill Payment,6.0,1,Good Service,Medium,0,0
289,2023-04-19 07:00:00,717.0,Loan Payment,9.0,1,Good Service,Low,0,0
996,2023-04-19 08:00:00,444.0,Loan Payment,8.0,7,Good Service,Low,0,0
963,2023-04-19 09:00:00,4886.0,Loan Payment,7.0,8,Excellent,High,1,0
965,2023-04-19 10:00:00,493.0,Investment,7.0,2,Very Satisfied,Low,1,0
140,2023-04-19 11:00:00,3528.0,Purchase,10.0,4,Excellent,Medium,1,0
953,2023-04-19 12:00:00,1543.0,Purchase,7.0,9,Unsatisfactory,Medium,1,0
300,2023-04-19 13:00:00,179.0,Investment,7.0,5,Unsatisfactory,Low,1,0
13,2023-04-19 14:00:00,1030.0,Investment,7.0,5,Very Satisfied,Low,1,0
664,2023-04-19 15:00:00,4974.0,Loan Payment,7.0,10,Unsatisfactory,High,1,0
428,2023-04-19 16:00:00,857.0,Bill Payment,4.0,4,Unsatisfactory,Low,1,0
825,2023-04-19 17:00:00,705.0,Bill Payment,5.0,10,Needs Improvement,Low,0,0
864,2023-04-19 18:00:00,3356.0,Loan Payment,10.0,4,Good Service,Medium,0,0
400,2023-04-19 19:00:00,4023.0,Loan Payment,9.0,5,Good Service,High,0,0
992,2023-04-19 20:00:00,41.0,Purchase,7.0,2,Needs Improvement,Low,0,0
109,2023-04-19 21:00:00,186.0,Loan Payment,3.0,9,Good Service,Low,0,0
485,2023-04-19 22:00:00,2974.0,Bill Payment,9.0,6,Excellent,Medium,0,0
888,2023-04-19 23:00:00,2122.0,Bill Payment,7.0,9,Excellent,Medium,0,0
356,2023-04-20 00:00:00,3896.0,Investment,9.0,2,Good Service,High,0,0
149,2023-04-20 01:00:00,1512.0,Purchase,5.0,5,Good Service,Medium,0,0
879,2023-04-20 02:00:00,2325.0,Investment,4.0,2,Unsatisfactory,Medium,0,0
716,2023-04-20 03:00:00,2654.0,Purchase,4.0,7,Needs Improvement,Medium,0,0
307,2023-04-20 04:00:00,75.0,Investment,10.0,1,Very Satisfied,Low,0,0
533,2023-04-20 05:00:00,4238.0,Purchase,9.0,1,Very Satisfied,High,0,0
60,2023-04-20 06:00:00,1938.0,Loan Payment,10.0,3,Good Service,Medium,0,0
435,2023-04-20 07:00:00,594.0,Bill Payment,4.0,3,Very Satisfied,Low,0,0
21,2023-04-20 08:00:00,1758.0,Loan Payment,5.0,2,Unsatisfactory,Medium,0,0
875,2023-04-20 09:00:00,2214.0,Purchase,3.0,4,Good Service,Medium,1,0
382,2023-04-20 10:00:00,3640.0,Purchase,10.0,4,Unsatisfactory,Medium,1,0
245,2023-04-20 11:00:00,1902.0,Investment,5.0,9,Good Service,Medium,1,0
902,2023-04-20 12:00:00,2439.0,Purchase,1.0,5,Unsatisfactory,Medium,1,0
73,2023-04-20 13:00:00,3103.0,Loan Payment,8.0,2,Needs Improvement,Medium,1,0
449,2023-04-20 14:00:00,983.0,Purchase,1.0,2,Very Satisfied,Low,1,0
76,2023-04-20 15:00:00,4034.0,Purchase,3.0,9,Very Satisfied,High,1,0
698,2023-04-20 16:00:00,2652.0,Investment,10.0,8,Good Service,Medium,1,0
590,2023-04-20 17:00:00,1452.0,Purchase,6.0,10,Excellent,Medium,0,0
390,2023-04-20 18:00:00,4339.0,Investment,9.0,4,Good Service,High,0,0
577,2023-04-20 19:00:00,1487.0,Bill Payment,1.0,3,Very Satisfied,Medium,0,0
342,2023-04-20 20:00:00,780.0,Investment,3.0,2,Unsatisfactory,Low,0,0
290,2023-04-20 21:00:00,315.0,Purchase,4.0,10,Needs Improvement,Low,0,0
568,2023-04-20 22:00:00,11.0,Bill Payment,8.0,3,Good Service,Low,0,0
331,2023-04-20 23:00:00,280.0,Purchase,2.0,7,Good Service,Low,0,0
259,2023-04-21 00:00:00,4526.0,Investment,9.0,1,Good Service,High,0,0
426,2023-04-21 01:00:00,3224.0,Loan Payment,1.0,10,Excellent,Medium,0,0
702,2023-04-21 02:00:00,873.0,Bill Payment,10.0,10,Very Satisfied,Low,0,0
6,2023-04-21 03:00:00,2749.0,Loan Payment,3.0,1,Needs Improvement,Medium,0,0
6,2023-04-21 04:00:00,2924.0,Loan Payment,3.0,1,Needs Improvement,Medium,0,0
191,2023-04-21 05:00:00,116.0,Bill Payment,7.0,7,Good Service,Low,0,0
148,2023-04-21 06:00:00,3178.0,Loan Payment,10.0,1,Unsatisfactory,Medium,0,0
405,2023-04-21 07:00:00,4654.0,Loan Payment,8.0,8,Needs Improvement,High,0,0
258,2023-04-21 08:00:00,2609.0,Loan Payment,4.0,1,Good Service,Medium,0,0
730,2023-04-21 09:00:00,2245.0,Loan Payment,3.0,1,Very Satisfied,Medium,1,0
479,2023-04-21 10:00:00,2809.0,Bill Payment,7.0,9,Good Service,Medium,1,0
90,2023-04-21 11:00:00,1521.0,Purchase,2.0,6,Very Satisfied,Medium,1,0
824,2023-04-21 12:00:00,28.0,Loan Payment,8.0,9,Very Satisfied,Low,1,0
864,2023-04-21 13:00:00,868.0,Bill Payment,10.0,4,Good Service,Low,1,0
10,2023-04-21 14:00:00,1426.0,Bill Payment,7.0,1,Good Service,Medium,1,0
87,2023-04-21 15:00:00,3042.0,Bill Payment,5.0,3,Unsatisfactory,Medium,1,0
762,2023-04-21 16:00:00,4515.0,Bill Payment,4.0,4,Very Satisfied,High,1,0
838,2023-04-21 17:00:00,1436.0,Investment,1.0,7,Needs Improvement,Medium,0,0
151,2023-04-21 18:00:00,2541.0,Purchase,8.0,10,Excellent,Medium,0,0
988,2023-04-21 19:00:00,4729.0,Purchase,1.0,8,Unsatisfactory,High,0,0
625,2023-04-21 20:00:00,4761.0,Loan Payment,2.0,8,Good Service,High,0,0
30,2023-04-21 21:00:00,4873.0,Bill Payment,3.0,7,Unsatisfactory,High,0,0
128,2023-04-21 22:00:00,4048.0,Investment,5.0,2,Needs Improvement,High,0,0
78,2023-04-21 23:00:00,4123.0,Bill Payment,6.0,4,Excellent,High,0,0
421,2023-04-22 00:00:00,2241.0,Loan Payment,8.0,2,Good Service,Medium,0,1
55,2023-04-22 01:00:00,2462.0,Purchase,1.0,9,Needs Improvement,Medium,0,1
480,2023-04-22 02:00:00,2856.0,Loan Payment,2.0,3,Unsatisfactory,Medium,0,1
305,2023-04-22 03:00:00,3212.0,Loan Payment,8.0,3,Excellent,Medium,0,1
546,2023-04-22 04:00:00,1826.0,Loan Payment,6.0,4,Very Satisfied,Medium,0,1
105,2023-04-22 05:00:00,1790.0,Loan Payment,8.0,4,Good Service,Medium,0,1
172,2023-04-22 06:00:00,4113.0,Loan Payment,10.0,2,Excellent,High,0,1
499,2023-04-22 07:00:00,714.0,Loan Payment,10.0,8,Needs Improvement,Low,0,1
22,2023-04-22 08:00:00,1351.0,Loan Payment,7.0,7,Unsatisfactory,Medium,0,1
287,2023-04-22 09:00:00,3472.0,Purchase,8.0,10,Excellent,Medium,1,1
391,2023-04-22 10:00:00,3600.0,Purchase,8.0,8,Good Service,Medium,1,1
617,2023-04-22 11:00:00,1169.0,Bill Payment,1.0,8,Unsatisfactory,Low,1,1
149,2023-04-22 12:00:00,4636.0,Bill Payment,5.0,5,Good Service,High,1,1
272,2023-04-22 13:00:00,3732.0,Investment,4.0,10,Unsatisfactory,High,1,1
788,2023-04-22 14:00:00,3448.0,Investment,4.0,7,Unsatisfactory,Medium,1,1
299,2023-04-22 15:00:00,3570.0,Purchase,10.0,8,Good Service,Medium,1,1
172,2023-04-22 16:00:00,3092.0,Purchase,10.0,2,Excellent,Medium,1,1
47,2023-04-22 17:00:00,1725.0,Investment,7.0,6,Unsatisfactory,Medium,0,1
626,2023-04-22 18:00:00,2253.0,Purchase,8.0,2,Good Service,Medium,0,1
787,2023-04-22 19:00:00,1770.0,Investment,2.0,2,Needs Improvement,Medium,0,1
816,2023-04-22 20:00:00,4017.0,Bill Payment,8.0,10,Needs Improvement,High,0,1
992,2023-04-22 21:00:00,1806.0,Purchase,7.0,2,Needs Improvement,Medium,0,1
207,2023-04-22 22:00:00,2685.0,Purchase,1.0,1,Good Service,Medium,0,1
453,2023-04-22 23:00:00,3246.0,Investment,7.0,9,Good Service,Medium,0,1
395,2023-04-23 00:00:00,53.0,Loan Payment,6.0,8,Needs Improvement,Low,0,1
975,2023-04-23 01:00:00,498.0,Loan Payment,4.0,5,Excellent,Low,0,1
925,2023-04-23 02:00:00,4286.0,Bill Payment,1.0,6,Unsatisfactory,High,0,1
754,2023-04-23 03:00:00,3158.0,Purchase,7.0,6,Excellent,Medium,0,1
301,2023-04-23 04:00:00,4733.0,Purchase,7.0,8,Needs Improvement,High,0,1
708,2023-04-23 05:00:00,966.0,Investment,8.0,7,Very Satisfied,Low,0,1
676,2023-04-23 06:00:00,2124.0,Loan Payment,10.0,3,Unsatisfactory,Medium,0,1
176,2023-04-23 07:00:00,1125.0,Loan Payment,5.0,3,Good Service,Low,0,1
855,2023-04-23 08:00:00,1791.0,Bill Payment,6.0,6,Unsatisfactory,Medium,0,1
783,2023-04-23 09:00:00,2836.0,Loan Payment,10.0,1,Needs Improvement,Medium,1,1
110,2023-04-23 10:00:00,660.0,Loan Payment,1.0,4,Needs Improvement,Low,1,1
684,2023-04-23 11:00:00,1886.0,Loan Payment,5.0,5,Very Satisfied,Medium,1,1
963,2023-04-23 12:00:00,350.0,Investment,7.0,8,Excellent,Low,1,1
864,2023-04-23 13:00:00,2960.0,Loan Payment,10.0,4,Good Service,Medium,1,1
202,2023-04-23 14:00:00,3385.0,Bill Payment,2.0,3,Good Service,Medium,1,1
168,2023-04-23 15:00:00,2455.0,Loan Payment,1.0,6,Unsatisfactory,Medium,1,1
614,2023-04-23 16:00:00,2760.0,Bill Payment,10.0,10,Very Satisfied,Medium,1,1
86,2023-04-23 17:00:00,2154.0,Investment,2.0,8,Very Satisfied,Medium,0,1
654,2023-04-23 18:00:00,1364.0,Investment,4.0,8,Unsatisfactory,Medium,0,1
959,2023-04-23 19:00:00,3286.0,Bill Payment,4.0,7,Very Satisfied,Medium,0,1
849,2023-04-23 20:00:00,458.0,Investment,6.0,2,Unsatisfactory,Low,0,1
725,2023-04-23 21:00:00,4182.0,Purchase,10.0,5,Unsatisfactory,High,0,1
51,2023-04-23 22:00:00,4654.0,Purchase,8.0,8,Needs Improvement,High,0,1
112,2023-04-23 23:00:00,807.0,Purchase,10.0,3,Very Satisfied,Low,0,1
463,2023-04-24 00:00:00,3506.0,Purchase,5.0,7,Unsatisfactory,Medium,0,0
442,2023-04-24 01:00:00,4920.0,Purchase,7.0,7,Unsatisfactory,High,0,0
271,2023-04-24 02:00:00,2192.0,Investment,1.0,3,Excellent,Medium,0,0
577,2023-04-24 03:00:00,3336.0,Bill Payment,1.0,3,Very Satisfied,Medium,0,0
344,2023-04-24 04:00:00,655.0,Investment,3.0,2,Needs Improvement,Low,0,0
183,2023-04-24 05:00:00,729.0,Loan Payment,4.0,8,Needs Improvement,Low,0,0
503,2023-04-24 06:00:00,1532.0,Purchase,8.0,2,Good Service,Medium,0,0
844,2023-04-24 07:00:00,1079.0,Purchase,9.0,6,Very Satisfied,Low,0,0
10,2023-04-24 08:00:00,4753.0,Investment,7.0,1,Good Service,High,0,0
494,2023-04-24 09:00:00,4897.0,Loan Payment,7.0,7,Needs Improvement,High,1,0
234,2023-04-24 10:00:00,4684.0,Investment,5.0,10,Needs Improvement,High,1,0
298,2023-04-24 11:00:00,3085.0,Bill Payment,4.0,6,Needs Improvement,Medium,1,0
244,2023-04-24 12:00:00,3817.0,Purchase,2.0,4,Very Satisfied,High,1,0
509,2023-04-24 13:00:00,3371.0,Investment,8.0,10,Good Service,Medium,1,0
351,2023-04-24 14:00:00,2166.0,Bill Payment,9.0,8,Very Satisfied,Medium,1,0
267,2023-04-24 15:00:00,4565.0,Purchase,1.0,4,Good Service,High,1,0
630,2023-04-24 16:00:00,2323.0,Purchase,4.0,5,Good Service,Medium,1,0
656,2023-04-24 17:00:00,3515.0,Purchase,9.0,9,Needs Improvement,Medium,0,0
893,2023-04-24 18:00:00,2460.0,Loan Payment,8.0,9,Unsatisfactory,Medium,0,0
201,2023-04-24 19:00:00,642.0,Investment,6.0,6,Needs Improvement,Low,0,0
239,2023-04-24 20:00:00,2209.0,Purchase,4.0,4,Good Service,Medium,0,0
334,2023-04-24 21:00:00,3073.0,Purchase,4.0,7,Very Satisfied,Medium,0,0
915,2023-04-24 22:00:00,2920.0,Bill Payment,5.0,1,Excellent,Medium,0,0
415,2023-04-24 23:00:00,632.0,Investment,5.0,5,Excellent,Low,0,0
969,2023-04-25 00:00:00,370.0,Bill Payment,2.0,2,Unsatisfactory,Low,0,0
484,2023-04-25 01:00:00,2377.0,Investment,5.0,10,Excellent,Medium,0,0
437,2023-04-25 02:00:00,219.0,Purchase,6.0,1,Very Satisfied,Low,0,0
999,2023-04-25 03:00:00,3477.0,Loan Payment,10.0,9,Good Service,Medium,0,0
246,2023-04-25 04:00:00,940.0,Bill Payment,9.0,4,Needs Improvement,Low,0,0
858,2023-04-25 05:00:00,4594.0,Loan Payment,10.0,10,Very Satisfied,High,0,0
8,2023-04-25 06:00:00,3953.0,Loan Payment,7.0,5,Needs Improvement,High,0,0
152,2023-04-25 07:00:00,4706.0,Loan Payment,10.0,7,Needs Improvement,High,0,0
392,2023-04-25 08:00:00,4879.0,Investment,7.0,5,Excellent,High,0,0
211,2023-04-25 09:00:00,887.0,Investment,5.0,4,Very Satisfied,Low,1,0
367,2023-04-25 10:00:00,4805.0,Loan Payment,2.0,6,Unsatisfactory,High,1,0
944,2023-04-25 11:00:00,2509.0,Purchase,3.0,2,Unsatisfactory,Medium,1,0
670,2023-04-25 12:00:00,2533.0,Purchase,5.0,8,Very Satisfied,Medium,1,0
570,2023-04-25 13:00:00,4361.0,Loan Payment,9.0,3,Good Service,High,1,0
86,2023-04-25 14:00:00,401.0,Bill Payment,2.0,8,Very Satisfied,Low,1,0
55,2023-04-25 15:00:00,3912.0,Bill Payment,1.0,9,Needs Improvement,High,1,0
713,2023-04-25 16:00:00,2331.0,Investment,8.0,1,Very Satisfied,Medium,1,0
634,2023-04-25 17:00:00,4950.0,Bill Payment,6.0,8,Good Service,High,0,0
446,2023-04-25 18:00:00,3991.0,Purchase,1.0,9,Very Satisfied,High,0,0
